row,cell,Cell_Label,Z_Height_mm,RPM,Rotational_Drag,CV,R2,Trend_Slope,Second_derivative,Hit_Point_Confidence,Hit_Detected,Hit_Reasons
3,13,55kcP_sdl5,-65.28,1,58.6,0.877038,0.246238,-20.55,-6200,1,TRUE,hit_2nd_deriv_drag (-6200.0000); hit_2nd_deriv_slope (146625.0000); hit_r2_drag (Rｲ=0.2462); hit_r2_cv (Rｲ=0.8770); hit_r2_slope (Rｲ=0.8179)
3,14,60kcP_siltech,-64.5,0.8,15.375,0,0,0,0,0,FALSE,insufficient_data
3,14,60kcP_siltech,-64.52,0.8,17.7,0,0,0,0,0,FALSE,insufficient_data
3,14,60kcP_siltech,-64.54,0.8,18.375,0,0,0,0,0,FALSE,insufficient_data
3,14,60kcP_siltech,-64.56,0.8,18.9,0,0,0,0,0,FALSE,insufficient_data
3,14,60kcP_siltech,-64.58,0.8,19.3375,0,0,0,0,0,FALSE,insufficient_data
3,14,60kcP_siltech,-64.6,0.8,19.8,0,0,0,0,0,FALSE,insufficient_data
3,14,60kcP_siltech,-64.62,0.8,20.2875,0,0,0,0,0,FALSE,insufficient_data
3,14,60kcP_siltech,-64.64,0.8,20.775,0,0.999463,-23.5,0,0,FALSE,
3,14,60kcP_siltech,-64.66,0.8,21.2375,0.602637,0.99989,-23.875,-62.5,0.2,FALSE,hit_r2_cv (R�=0.6026)
3,14,60kcP_siltech,-64.68,0.8,21.775,0.66838,0.999506,-24.5,187.5,0.4,FALSE,hit_r2_cv (R�=0.6684); hit_r2_slope (R�=0.8435)
3,14,60kcP_siltech,-64.7,0.8,22.325,0.310343,0.998691,-25.375,31.25,0.4,FALSE,hit_r2_cv (R�=0.3103); hit_r2_slope (R�=0.8652)
3,14,60kcP_siltech,-64.72,0.8,22.9375,0.576238,0.997558,-27.0625,156.25,0.4,FALSE,hit_r2_cv (R�=0.5762); hit_r2_slope (R�=0.8223)
3,14,60kcP_siltech,-64.74,0.8,23.4625,0.893658,0.99947,-28.0625,-218.75,0.4,FALSE,hit_r2_cv (R�=0.8937); hit_r2_slope (R�=0.8959)
3,14,60kcP_siltech,-64.76,0.8,24.15,0.967117,0.99833,-29.4375,406.25,0.4,FALSE,hit_r2_cv (R�=0.9671); hit_r2_slope (R�=0.8672)
3,14,60kcP_siltech,-64.78,0.8,24.775,0.950817,0.998451,-30.5625,-156.25,0.4,FALSE,hit_r2_cv (R�=0.9508); hit_r2_slope (R�=0.8994)
3,14,60kcP_siltech,-64.8,0.8,25.5125,0.97084,0.997154,-32.3125,281.25,0.4,FALSE,hit_r2_cv (R�=0.9708); hit_r2_slope (R�=0.8526)
3,14,60kcP_siltech,-64.82,0.8,26.175,0.984941,0.999529,-33.9375,-187.5,0.2,FALSE,hit_r2_slope (R�=0.8961)
3,14,60kcP_siltech,-64.84,0.8,27.05,0.978683,0.996707,-36,531.25,0.2,FALSE,hit_r2_slope (R�=0.8754)
3,14,60kcP_siltech,-64.86,0.8,27.8125,0.996724,0.998205,-38.0625,-281.25,0.2,FALSE,hit_r2_slope (R�=0.8929)
3,14,60kcP_siltech,-64.88,0.8,28.775,0.985722,0.99659,-40.8125,500,0.2,FALSE,hit_r2_slope (R�=0.8705)
3,14,60kcP_siltech,-64.9,0.8,29.65,0.995233,0.99893,-43.375,-218.75,0.2,FALSE,hit_r2_slope (R�=0.8960)
3,14,60kcP_siltech,-64.92,0.8,30.825,0.987176,0.994767,-46.9375,750,0.4,FALSE,hit_2nd_deriv_drag (750.0000); hit_r2_slope (R�=0.8660)
3,14,60kcP_siltech,-64.94,0.8,31.8125,0.994937,0.997956,-50.25,-468.75,0.4,FALSE,hit_2nd_deriv_drag (-468.7500); hit_r2_slope (R�=0.8961)
3,14,60kcP_siltech,-64.96,0.8,33.1375,0.992925,0.995712,-54.4375,843.75,0.4,FALSE,hit_2nd_deriv_drag (843.7500); hit_r2_slope (R�=0.8758)
3,14,60kcP_siltech,-64.98,0.8,34.35,0.998008,0.998087,-58.5625,-281.25,0.2,FALSE,hit_r2_slope (R�=0.8936)
3,14,60kcP_siltech,-65,0.8,35.925,0.995093,0.994305,-63.6875,906.25,0.6,FALSE,hit_2nd_deriv_drag (906.2500); hit_2nd_deriv_slope (-12812.5000); hit_r2_slope (R�=0.8774)
3,14,60kcP_siltech,-65.02,0.8,37.475,0.985593,0.997069,-70.5625,-62.5,0.4,FALSE,hit_2nd_deriv_slope (-17187.5000); hit_r2_slope (R�=0.8698)
3,14,60kcP_siltech,-65.04,0.8,39.925,0.908861,0.983002,-83.5,2250,0.8,TRUE,hit_2nd_deriv_drag (2250.0000); hit_2nd_deriv_slope (-32343.7500); hit_r2_cv (R�=0.9089); hit_r2_slope (R�=0.8260)
3,14,60kcP_siltech,-65.06,0.8,39.9875,0.579019,0.953644,-76.375,-5968.75,1,TRUE,hit_2nd_deriv_drag (-5968.7500); hit_2nd_deriv_cv (-37.3426); hit_2nd_deriv_slope (17812.5000); hit_r2_drag (R�=0.9536); hit_r2_cv (R�=0.5790); hit_r2_slope (R�=0.3597)
3,14,60kcP_siltech,-65.08,0.8,43.4625,0.52616,0.940303,-87.9375,8531.25,1,TRUE,hit_2nd_deriv_drag (8531.2500); hit_2nd_deriv_cv (32.9270); hit_2nd_deriv_slope (-28906.2500); hit_r2_drag (R�=0.9403); hit_r2_cv (R�=0.5262); hit_r2_slope (R�=0.0030)
3,15,60kcP_bluesil,-64.5,0.8,29.525,0,0,0,0,0,FALSE,insufficient_data
3,15,60kcP_bluesil,-64.52,0.8,36.7,0,0,0,0,0,FALSE,insufficient_data
3,15,60kcP_bluesil,-64.54,0.8,37.3375,0,0,0,0,0,FALSE,insufficient_data
3,15,60kcP_bluesil,-64.56,0.8,38.3375,0,0,0,0,0,FALSE,insufficient_data
3,15,60kcP_bluesil,-64.58,0.8,39.25,0,0,0,0,0,FALSE,insufficient_data
3,15,60kcP_bluesil,-64.6,0.8,40.2625,0,0,0,0,0,FALSE,insufficient_data
3,15,60kcP_bluesil,-64.62,0.8,41.2375,0,0,0,0,0,FALSE,insufficient_data
3,15,60kcP_bluesil,-64.64,0.8,42.8125,0,0.987455,-54.6875,1500,0,FALSE,
3,15,60kcP_bluesil,-64.66,0.8,44.2625,0.362732,0.988579,-62.875,-312.5,0.2,FALSE,hit_r2_cv (R�=0.3627)
3,15,60kcP_bluesil,-64.68,0.8,45.975,0.971201,0.992431,-72.25,656.25,0.4,FALSE,hit_r2_cv (R�=0.9712); hit_r2_slope (R�=0.8842)
3,15,60kcP_bluesil,-64.7,0.8,47.4875,0.98842,0.999502,-78.3125,-500,0.2,FALSE,hit_r2_slope (R�=0.8983)
3,15,60kcP_bluesil,-64.72,0.8,49.3625,0.90844,0.99827,-81.625,906.25,0.4,FALSE,hit_r2_cv (R�=0.9084); hit_r2_slope (R�=0.8929)
3,15,60kcP_bluesil,-64.74,0.8,50.9125,0.673213,0.999139,-83.4375,-812.5,0.4,FALSE,hit_r2_cv (R�=0.6732); hit_r2_slope (R�=0.8930)
3,15,60kcP_bluesil,-64.76,0.8,52.7875,0.096303,0.998725,-85.25,812.5,0.4,FALSE,hit_r2_cv (R�=0.0963); hit_r2_slope (R�=0.8929)
3,15,60kcP_bluesil,-64.78,0.8,54.6,0.794113,0.999194,-88.25,-156.25,0.4,FALSE,hit_r2_cv (R�=0.7941); hit_r2_slope (R�=0.8444)
3,15,60kcP_bluesil,-64.8,0.8,56.7625,0.38253,0.996916,-92.4375,875,0.4,FALSE,hit_r2_cv (R�=0.3825); hit_r2_slope (R�=0.8656)
3,15,60kcP_bluesil,-64.82,0.8,58.75,0.378435,0.999031,-98.25,-437.5,0.4,FALSE,hit_r2_cv (R�=0.3784); hit_r2_slope (R�=0.8662)
3,15,60kcP_bluesil,-64.84,0.8,61.2625,0.862929,0.997051,-105.5,1312.5,0.4,FALSE,hit_r2_cv (R�=0.8629); hit_r2_slope (R�=0.8770)
3,15,60kcP_bluesil,-64.86,0.8,63.5125,0.975509,0.99865,-111.625,-656.25,0.2,FALSE,hit_r2_slope (R�=0.8988)
3,15,60kcP_bluesil,-64.88,0.8,66.3625,0.993458,0.996663,-119.8125,1500,0.2,FALSE,hit_r2_slope (R�=0.8702)
3,15,60kcP_bluesil,-64.9,0.8,69.05,0.993113,0.99844,-128.5,-406.25,0.2,FALSE,hit_r2_slope (R�=0.8895)
3,15,60kcP_bluesil,-64.92,0.8,72.45,0.979703,0.995325,-139.5625,1781.25,0.2,FALSE,hit_r2_slope (R�=0.8751)
3,15,60kcP_bluesil,-64.94,0.8,75.6875,0.989798,0.997827,-152.1875,-406.25,0.2,FALSE,hit_r2_slope (R�=0.8845)
3,15,60kcP_bluesil,-64.96,0.8,80.0625,0.969639,0.992948,-170.1875,2843.75,0.4,FALSE,hit_r2_cv (R�=0.9696); hit_r2_slope (R�=0.8632)
3,15,60kcP_bluesil,-64.98,0.8,82.8,0.905172,0.996305,-175.5625,-4093.75,0.6,FALSE,hit_2nd_deriv_drag (-4093.7500); hit_r2_cv (R�=0.9052); hit_r2_slope (R�=0.8568)
3,15,60kcP_bluesil,-65,0.8,81.9375,0.139966,0.881298,-130.4375,-9000,1,TRUE,hit_2nd_deriv_drag (-9000.0000); hit_2nd_deriv_cv (-36.1663); hit_2nd_deriv_slope (112812.5000); hit_r2_drag (R�=0.8813); hit_r2_cv (R�=0.1400); hit_r2_slope (R�=0.3739)
3,15,60kcP_bluesil,-65.02,0.8,84.7,0.701978,0.844309,-99.5,9062.5,0.8,TRUE,hit_2nd_deriv_drag (9062.5000); hit_r2_drag (R�=0.8443); hit_r2_cv (R�=0.7020); hit_r2_slope (R�=0.8994)
3,15,60kcP_bluesil,-65.04,0.8,81.525,0.940945,0.198923,-24.125,-14843.75,1,TRUE,hit_2nd_deriv_drag (-14843.7500); hit_2nd_deriv_slope (188437.5000); hit_r2_drag (R�=0.1989); hit_r2_cv (R�=0.9409); hit_r2_slope (R�=0.7848)
3,16,75kcP_sdl5,-64.5,0.7,12.942857,0,0,0,0,0,FALSE,insufficient_data
3,16,75kcP_sdl5,-64.52,0.7,22.557143,0,0,0,0,0,FALSE,insufficient_data
3,16,75kcP_sdl5,-64.54,0.7,27.728571,0,0,0,0,0,FALSE,insufficient_data
3,16,75kcP_sdl5,-64.56,0.7,30.542857,0,0,0,0,0,FALSE,insufficient_data
3,16,75kcP_sdl5,-64.58,0.7,34.371429,0,0,0,0,0,FALSE,insufficient_data
3,16,75kcP_sdl5,-64.6,0.7,35.771429,0,0,0,0,0,FALSE,insufficient_data
3,16,75kcP_sdl5,-64.62,0.7,37.042857,0,0,0,0,0,FALSE,insufficient_data
3,16,75kcP_sdl5,-64.64,0.7,38.771429,0,0.942968,-95.642857,1142.857143,0.2,FALSE,hit_r2_drag (R�=0.9430)
3,16,75kcP_sdl5,-64.66,0.7,40.1,0.860659,0.997891,-72.285714,-1000,0.2,FALSE,hit_r2_cv (R�=0.8607)
3,16,75kcP_sdl5,-64.68,0.7,41.842857,0.878883,0.997361,-76,1035.714286,0.4,FALSE,hit_r2_cv (R�=0.8789); hit_r2_slope (R�=0.6581)
3,16,75kcP_sdl5,-64.7,0.7,43.5,0.759923,0.998444,-79.928571,-214.285714,0.4,FALSE,hit_r2_cv (R�=0.7599); hit_r2_slope (R�=0.8897)
3,16,75kcP_sdl5,-64.72,0.7,45.157143,0.502881,0.998267,-80.857143,0,0.4,FALSE,hit_r2_cv (R�=0.5029); hit_r2_slope (R�=0.8411)
3,16,75kcP_sdl5,-64.74,0.7,46.6,0.405742,0.998925,-81.571429,-535.714286,0.4,FALSE,hit_r2_cv (R�=0.4057); hit_r2_slope (R�=0.8999)
3,16,75kcP_sdl5,-64.76,0.7,48.571429,0.873437,0.99806,-82.785714,1321.428571,0.4,FALSE,hit_r2_cv (R�=0.8734); hit_r2_slope (R�=0.8407)
3,16,75kcP_sdl5,-64.78,0.7,50.185714,0.995279,0.998089,-83.928571,-892.857143,0.2,FALSE,hit_r2_slope (R�=0.8956)
3,16,75kcP_sdl5,-64.8,0.7,52.1,0.902711,0.997916,-87.357143,750,0.4,FALSE,hit_r2_cv (R�=0.9027); hit_r2_slope (R�=0.7500)
3,16,75kcP_sdl5,-64.82,0.7,53.857143,0.765501,0.999296,-90.214286,-392.857143,0.4,FALSE,hit_r2_cv (R�=0.7655); hit_r2_slope (R�=0.8991)
3,16,75kcP_sdl5,-64.84,0.7,55.942857,0.775725,0.998325,-92.071429,821.428571,0.4,FALSE,hit_r2_cv (R�=0.7757); hit_r2_slope (R�=0.8984)
3,16,75kcP_sdl5,-64.86,0.7,58.1,0.02333,0.99844,-98.357143,178.571429,0.4,FALSE,hit_r2_cv (R�=0.0233); hit_r2_slope (R�=0.7301)
3,16,75kcP_sdl5,-64.88,0.7,60.371429,0.41292,0.997868,-103.928571,285.714286,0.4,FALSE,hit_r2_cv (R�=0.4129); hit_r2_slope (R�=0.8977)
3,16,75kcP_sdl5,-64.9,0.7,62.685714,0.8249,0.999517,-110.428571,107.142857,0.4,FALSE,hit_r2_cv (R�=0.8249); hit_r2_slope (R�=0.8828)
3,16,75kcP_sdl5,-64.92,0.7,65.428571,0.995236,0.997875,-117.785714,1071.428571,0.2,FALSE,hit_r2_slope (R�=0.8851)
3,16,75kcP_sdl5,-64.94,0.7,68.014286,0.994283,0.998431,-124.428571,-392.857143,0.2,FALSE,hit_r2_slope (R�=0.8971)
3,16,75kcP_sdl5,-64.96,0.7,71.3,0.960566,0.996429,-135.928571,1750,0.4,FALSE,hit_r2_cv (R�=0.9606); hit_r2_slope (R�=0.8382)
3,16,75kcP_sdl5,-64.98,0.7,74.685714,0.945651,0.996442,-149.357143,250,0.4,FALSE,hit_r2_cv (R�=0.9457); hit_r2_slope (R�=0.8827)
3,16,75kcP_sdl5,-65,0.7,78.757143,0.955404,0.993792,-166.642857,1714.285714,0.4,FALSE,hit_r2_cv (R�=0.9554); hit_r2_slope (R�=0.8740)
3,16,75kcP_sdl5,-65.02,0.7,82.585714,0.995484,0.997998,-183,-607.142857,0.2,FALSE,hit_r2_slope (R�=0.8954)
3,16,75kcP_sdl5,-65.04,0.7,86.585714,0.935994,0.999179,-192.357143,428.571429,0.4,FALSE,hit_r2_cv (R�=0.9360); hit_r2_slope (R�=0.8947)
3,16,75kcP_sdl5,-65.06,0.7,87.157143,0.02736,0.959135,-163.857143,-8571.428571,0.8,TRUE,hit_2nd_deriv_drag (-8571.4286); hit_r2_drag (R�=0.9591); hit_r2_cv (R�=0.0274); hit_r2_slope (R�=0.1545)
3,16,75kcP_sdl5,-65.08,0.7,86.5,0.657482,0.775298,-100.285714,-3071.428571,0.8,TRUE,hit_2nd_deriv_slope (158928.5714); hit_r2_drag (R�=0.7753); hit_r2_cv (R�=0.6575); hit_r2_slope (R�=0.7993)
3,16,75kcP_sdl5,-65.1,0.7,87.771429,0.915197,0.635207,-51.428571,4821.428571,0.8,TRUE,hit_2nd_deriv_drag (4821.4286); hit_r2_drag (R�=0.6352); hit_r2_cv (R�=0.9152); hit_r2_slope (R�=0.9000)
3,17,95kcP_sdl5,-64.5,0.5,28.06,0,0,0,0,0,FALSE,insufficient_data
3,17,95kcP_sdl5,-64.52,0.5,42.08,0,0,0,0,0,FALSE,insufficient_data
3,17,95kcP_sdl5,-64.54,0.5,48.26,0,0,0,0,0,FALSE,insufficient_data
3,17,95kcP_sdl5,-64.56,0.5,49.76,0,0,0,0,0,FALSE,insufficient_data
3,17,95kcP_sdl5,-64.58,0.5,51.4,0,0,0,0,0,FALSE,insufficient_data
3,17,95kcP_sdl5,-64.6,0.5,53.16,0,0,0,0,0,FALSE,insufficient_data
3,17,95kcP_sdl5,-64.62,0.5,54.5,0,0,0,0,0,FALSE,insufficient_data
3,17,95kcP_sdl5,-64.64,0.5,56.02,0,0.997953,-78.1,450,0,FALSE,
3,17,95kcP_sdl5,-64.66,0.5,57.72,0.678916,0.99828,-77.5,450,0.2,FALSE,hit_r2_cv (R�=0.6789)
3,17,95kcP_sdl5,-64.68,0.5,59.52,0.582591,0.996581,-79.7,250,0.4,FALSE,hit_r2_cv (R�=0.5826); hit_r2_slope (R�=0.2081)
3,17,95kcP_sdl5,-64.7,0.5,61.12,0.576185,0.999288,-83.7,-500,0.4,FALSE,hit_r2_cv (R�=0.5762); hit_r2_slope (R�=0.8311)
3,17,95kcP_sdl5,-64.72,0.5,63.16,0.064561,0.998702,-88.4,1100,0.4,FALSE,hit_r2_cv (R�=0.0646); hit_r2_slope (R�=0.8822)
3,17,95kcP_sdl5,-64.74,0.5,65.04,0.911985,0.99857,-91.4,-400,0.4,FALSE,hit_r2_cv (R�=0.9120); hit_r2_slope (R�=0.8980)
3,17,95kcP_sdl5,-64.76,0.5,67.16,0.963416,0.998007,-96,600,0.4,FALSE,hit_r2_cv (R�=0.9634); hit_r2_slope (R�=0.8544)
3,17,95kcP_sdl5,-64.78,0.5,69.18,0.966645,0.999727,-100.6,-250,0.4,FALSE,hit_r2_cv (R�=0.9666); hit_r2_slope (R�=0.8929)
3,17,95kcP_sdl5,-64.8,0.5,71.58,0.969951,0.998306,-104.9,950,0.4,FALSE,hit_r2_cv (R�=0.9700); hit_r2_slope (R�=0.8959)
3,17,95kcP_sdl5,-64.82,0.5,73.88,0.992272,0.998931,-110.5,-250,0.2,FALSE,hit_r2_slope (R�=0.8729)
3,17,95kcP_sdl5,-64.84,0.5,76.42,0.990503,0.998617,-116.1,600,0.2,FALSE,hit_r2_slope (R�=0.8929)
3,17,95kcP_sdl5,-64.86,0.5,79.08,0.979515,0.999192,-123.2,300,0.2,FALSE,hit_r2_slope (R�=0.8755)
3,17,95kcP_sdl5,-64.88,0.5,81.94,0.995442,0.998357,-129.6,500,0.2,FALSE,hit_r2_slope (R�=0.8971)
3,17,95kcP_sdl5,-64.9,0.5,84.54,0.937398,0.99964,-134.2,-650,0.4,FALSE,hit_r2_cv (R�=0.9374); hit_r2_slope (R�=0.8999)
3,17,95kcP_sdl5,-64.92,0.5,88.12,0.921865,0.996644,-144.3,2450,0.4,FALSE,hit_r2_cv (R�=0.9219); hit_r2_slope (R�=0.8018)
3,17,95kcP_sdl5,-64.94,0.5,91.38,0.910939,0.996646,-153.9,-800,0.4,FALSE,hit_r2_cv (R�=0.9109); hit_r2_slope (R�=0.8952)
3,17,95kcP_sdl5,-64.96,0.5,95.26,0.931939,0.996063,-167.4,1550,0.4,FALSE,hit_r2_cv (R�=0.9319); hit_r2_slope (R�=0.8647)
3,17,95kcP_sdl5,-64.98,0.5,99.42,0.977449,0.997906,-184.5,700,0.4,FALSE,hit_2nd_deriv_slope (-42750.0000); hit_r2_slope (R�=0.8756)
3,17,95kcP_sdl5,-65,0.5,104.14,0.98623,0.995431,-200.4,1400,0.2,FALSE,hit_r2_slope (R�=0.8961)
3,17,95kcP_sdl5,-65.02,0.5,108.64,0.996038,0.998555,-217,-550,0.4,FALSE,hit_2nd_deriv_slope (-41500.0000); hit_r2_slope (R�=0.8905)
3,17,95kcP_sdl5,-65.04,0.5,112.14,0.593846,0.997771,-214.9,-2500,0.6,FALSE,hit_2nd_deriv_drag (-2500.0000); hit_r2_cv (R�=0.5938); hit_r2_slope (R�=0.6788)
3,17,95kcP_sdl5,-65.06,0.5,113.56,0.310053,0.967134,-181.4,-5200,1,TRUE,hit_2nd_deriv_drag (-5200.0000); hit_2nd_deriv_slope (83750.0000); hit_r2_drag (R�=0.9671); hit_r2_cv (R�=0.3101); hit_r2_slope (R�=0.5600)
3,17,95kcP_sdl5,-65.08,0.5,112.92,0.764402,0.820683,-112.4,-5150,1,TRUE,hit_2nd_deriv_drag (-5150.0000); hit_2nd_deriv_slope (172500.0000); hit_r2_drag (R�=0.8207); hit_r2_cv (R�=0.7644); hit_r2_slope (R�=0.8121)
3,17,95kcP_sdl5,-65.1,0.5,114.52,0.950049,0.774413,-62.7,5600,1,TRUE,hit_2nd_deriv_drag (5600.0000); hit_2nd_deriv_slope (124250.0000); hit_r2_drag (R�=0.7744); hit_r2_cv (R�=0.9500); hit_r2_slope (R�=0.8999)
3,18,120kcP_sigma,-64.5,0.4,96.85,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.52,0.4,101.375,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.54,0.4,104.775,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.56,0.4,109.3,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.58,0.4,111.675,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.6,0.4,116.025,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.62,0.4,132.3,0,0,0,0,0,FALSE,insufficient_data
3,18,120kcP_sigma,-64.64,0.4,145.275,0,0.904761,-462.875,-8250,0.2,FALSE,hit_r2_drag (R�=0.9048)
3,18,120kcP_sigma,-64.66,0.4,139.95,0.812179,0.85188,-429,-45750,0.4,FALSE,hit_r2_drag (R�=0.8519); hit_r2_cv (R�=0.8122)