row,cell,Cell_Label,Z_Height_mm,RPM,Elapsed_Time_s,Torque_%,Rotational_Drag,CV,R2,Trend_Slope,Second_derivative,Second_derivative_drag,Second_derivative_cv,Second_derivative_slope,R2_drag,R2_cv,R2_slope,Hit_2nd_Deriv_Drag,Hit_2nd_Deriv_CV,Hit_2nd_Deriv_Slope,Hit_R2_Drag,Hit_R2_CV,Hit_R2_Slope,Samples_Collected_At_Z,Hit_Point_Confidence,Hit_Detected
3,14,,-65.12,1.3,35.08,58.52,45.015385,0.230513,0.816698,-46.307692,-1826.923077,-1826.923077,-2.734244,-34615.38462,0.816698,0.230513,0.879862,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
3,14,,-65.14,1.3,35.09,58.29,44.838462,0.292188,0.899609,-51.269231,-2942.307692,-2942.307692,-15.799997,-12403.84615,0.899609,0.292188,0.869115,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,14,,-65.16,1.3,35.01,57.59,44.3,0.146614,0.498556,-24.269231,-903.846154,-903.846154,-36.26846,67500,0.498556,0.146614,0.302631,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,14,,-65.18,1.3,35.09,57.76,44.430769,0.479414,0.002024,-0.576923,1673.076923,1673.076923,-1.902702,59230.76923,0.002024,0.479414,0.897934,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,15,,-64.54,1.3,35.1,23.04,17.723077,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,15,,-64.56,1.3,25.03,26.57,20.438462,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,15,,-64.58,1.3,20.06,27.98,21.523077,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,15,,-64.6,1.3,25.04,29.78,22.907692,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,15,,-64.62,1.3,20.04,31.2,24,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,15,,-64.64,1.3,25.04,32.61,25.084615,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,15,,-64.66,1.3,20.06,33.8,26,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,15,,-64.68,1.3,25.04,35.04,26.953846,0,0.998395,-50.461538,96.153846,96.153846,-4.525411,0,0.998395,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,15,,-64.7,1.3,25.04,36.18,27.830769,0.877024,0.998627,-47.653846,-192.307692,-192.307692,9.104726,7019.230769,0.998627,0.877024,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,0.2,FALSE
3,15,,-64.72,1.3,25.06,37.64,28.953846,0.952016,0.998338,-47.846154,615.384615,615.384615,8.834742,-480.769231,0.998338,0.952016,0.713415,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.74,1.3,25.04,38.93,29.946154,0.823925,0.998495,-49.461538,-326.923077,-326.923077,3.959044,-4038.461538,0.998495,0.823925,0.60906,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.76,1.3,25.04,40.46,31.123077,0.569739,0.997904,-52.269231,461.538462,461.538462,2.75389,-7019.230769,0.997904,0.569739,0.837605,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.78,1.3,25.04,41.89,32.223077,0.002613,0.999466,-54.769231,-192.307692,-192.307692,-1.156265,-6250,0.999466,0.002613,0.897523,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.8,1.3,25.03,43.58,33.523077,0.90564,0.998095,-57.076923,500,500,-0.697495,-5769.230769,0.998095,0.90564,0.896341,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.82,1.3,25.04,45.27,34.823077,0.946523,0.998779,-60.769231,0,0,2.717914,-9230.769231,0.998779,0.946523,0.84894,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.84,1.3,25.04,47.49,36.530769,0.803932,0.993645,-67.076923,1019.230769,1019.230769,5.093048,-15769.23077,0.993645,0.803932,0.84004,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.86,1.3,25.04,49.44,38.030769,0.912143,0.996929,-73.115385,-519.230769,-519.230769,-2.01587,-15096.15385,0.996929,0.912143,0.894904,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,15,,-64.88,1.3,25.04,51.92,39.938462,0.986562,0.996352,-80.192308,1019.230769,1019.230769,1.105096,-17692.30769,0.996352,0.986562,0.882394,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0.2,FALSE
3,15,,-64.9,1.3,30,54.49,41.915385,0.998715,0.997274,-87.961538,173.076923,173.076923,-0.014804,-19423.07692,0.997274,0.998715,0.887275,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,6,0.2,FALSE
3,15,,-64.92,1.3,30.01,58.78,45.215385,0.894334,0.976615,-106.269231,3307.692308,3307.692308,18.218724,-45769.23077,0.976615,0.894334,0.790293,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,6,0.8,TRUE
3,15,,-64.94,1.3,25.04,57.8,44.461538,0.371608,0.904569,-90.692308,-10134.61539,-10134.61539,-53.397038,38942.30769,0.904569,0.371608,0.153453,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5,1,TRUE
3,15,,-64.96,1.3,35,58.08,44.676923,0.238616,0.718683,-60.115385,2423.076923,2423.076923,-17.237542,76442.30769,0.718683,0.238616,0.81956,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
3,16,,-64.64,1.3,35.1,13.5,10.384615,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,16,,-64.66,1.3,35.1,19.1,14.692308,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,16,,-64.68,1.3,35.09,23.02,17.707692,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,16,,-64.7,1.3,35.1,26,20,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,16,,-64.72,1.3,25.03,28.59,21.992308,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,16,,-64.74,1.3,20.06,30.42,23.4,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,16,,-64.76,1.3,20.07,31.99,24.607692,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,16,,-64.78,1.3,25.03,33.32,25.630769,0,0.98242,-69.384615,-461.538462,-461.538462,40.192961,0,0.98242,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,16,,-64.8,1.3,20.06,34.63,26.638462,0.91907,0.994533,-57.615385,-38.461538,-38.461538,23.881634,29423.07692,0.994533,0.91907,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,0.2,FALSE
3,16,,-64.82,1.3,25.05,35.9,27.615385,0.929381,0.998258,-52.307692,-76.923077,-76.923077,24.653744,13269.23077,0.998258,0.929381,0.883399,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,16,,-64.84,1.3,25.05,37.32,28.707692,0.896831,0.999719,-50.923077,288.461538,288.461538,12.784644,3461.538462,0.999719,0.896831,0.847674,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,16,,-64.86,1.3,25.04,38.73,29.792308,0.829989,0.99942,-51.961538,-19.230769,-19.230769,7.153071,-2596.153846,0.99942,0.829989,0.214286,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,16,,-64.88,1.3,25.03,40.26,30.969231,0.749505,0.999,-54.192308,230.769231,230.769231,2.976096,-5576.923077,0.999,0.749505,0.805366,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,16,,-64.9,1.3,25.02,41.78,32.138462,0.553477,0.999617,-56.538462,-19.230769,-19.230769,0.019418,-5865.384615,0.999617,0.553477,0.890045,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,16,,-64.92,1.3,25.03,43.63,33.561538,0.243658,0.997496,-60.269231,634.615385,634.615385,2.909692,-9326.923077,0.997496,0.243658,0.849749,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,16,,-64.94,1.3,25.03,45.28,34.830769,0.904276,0.998615,-63.346154,-384.615385,-384.615385,-2.058345,-7692.307692,0.998615,0.904276,0.899256,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,16,,-64.96,1.3,25.06,47.41,36.469231,0.925508,0.996933,-68.461538,923.076923,923.076923,3.917318,-12788.46154,0.996933,0.925508,0.8438,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,16,,-64.98,1.3,25.04,49.41,38.007692,0.973836,0.998135,-73.230769,-250,-250,-1.616872,-11923.07692,0.998135,0.973836,0.895972,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,16,,-65,1.3,30.08,52.1,40.076923,0.937485,0.993172,-81.038462,1326.923077,1326.923077,5.31262,-19519.23077,0.993172,0.937485,0.845889,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6,0.6,FALSE
3,16,,-65.02,1.3,30.09,54.95,42.269231,0.936008,0.99383,-92.423077,307.692308,307.692308,4.808627,-28461.53846,0.99383,0.936008,0.860549,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6,0.4,FALSE
3,16,,-65.04,1.3,30.09,56.99,43.838462,0.88434,0.996214,-95,-1557.692308,-1557.692308,-17.201124,-6442.307692,0.996214,0.88434,0.838297,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6,0.6,FALSE
3,16,,-65.06,1.3,35.05,57.79,44.453846,0.000498,0.964901,-83.269231,-2384.615385,-2384.615385,-20.733959,29326.92308,0.964901,0.000498,0.263606,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,16,,-65.08,1.3,35.05,56.08,43.138462,0.598653,0.594208,-41.538462,-4826.923077,-4826.923077,-30.466245,104326.9231,0.594208,0.598653,0.722014,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
3,16,,-65.1,1.3,35.04,55.63,42.792308,0.913383,0.004038,-1.730769,2423.076923,2423.076923,9.886357,99519.23077,0.004038,0.913383,0.895055,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
3,17,,-64.6,1.3,35.04,27.07,20.823077,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,17,,-64.62,1.3,20.09,28.38,21.830769,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,17,,-64.64,1.3,20.08,29.52,22.707692,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,17,,-64.66,1.3,20.09,30.47,23.438462,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,17,,-64.68,1.3,20.09,31.56,24.276923,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,17,,-64.7,1.3,20.01,32.44,24.953846,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,17,,-64.72,1.3,20.08,33.57,25.823077,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,17,,-64.74,1.3,20.08,34.55,26.576923,0,0.998939,-39.115385,-288.461538,-288.461538,2.504246,0,0.998939,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,FALSE
3,17,,-64.76,1.3,25.05,35.75,27.5,0.764548,0.997669,-40.346154,423.076923,423.076923,2.379346,-3076.923077,0.997669,0.764548,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,0.2,FALSE
3,17,,-64.78,1.3,25.04,36.86,28.353846,0.488711,0.999236,-42.384615,-173.076923,-173.076923,1.981344,-5096.153846,0.999236,0.488711,0.844314,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,17,,-64.8,1.3,25.04,38.08,29.292308,0.000021,0.998771,-43.576923,211.538462,211.538462,-2.401165,-2980.769231,0.998771,0.000021,0.895508,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,17,,-64.82,1.3,25.03,39.38,30.292308,0.809009,0.999269,-46.115385,153.846154,153.846154,3.225351,-6346.153846,0.999269,0.809009,0.806799,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,17,,-64.84,1.3,25.05,40.85,31.423077,0.879371,0.997148,-48.923077,326.923077,326.923077,0.329504,-7019.230769,0.997148,0.879371,0.886757,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,17,,-64.86,1.3,25.04,42.28,32.523077,0.899423,0.998513,-52.346154,-76.923077,-76.923077,0.898274,-8557.692308,0.998513,0.899423,0.879063,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,17,,-64.88,1.3,25.03,44.01,33.853846,0.976325,0.997526,-56.769231,576.923077,576.923077,1.749817,-11057.69231,0.997526,0.976325,0.873651,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0.2,FALSE
3,17,,-64.9,1.3,25.04,45.54,35.030769,0.976083,0.998948,-59.538462,-384.615385,-384.615385,-4.319646,-6923.076923,0.998948,0.976083,0.897561,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0.2,FALSE
3,17,,-64.92,1.3,25.03,47.62,36.630769,0.977366,0.995942,-64.615385,1057.692308,1057.692308,4.546248,-12692.30769,0.995942,0.977366,0.829876,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0.2,FALSE
3,17,,-64.94,1.3,25.03,49.47,38.053846,0.977433,0.997592,-69.192308,-442.307692,-442.307692,-1.965537,-11442.30769,0.997592,0.977433,0.897143,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,0.2,FALSE
3,17,,-64.96,1.3,25.04,52.05,40.038462,0.937894,0.992655,-76.961538,1403.846154,1403.846154,5.647403,-19423.07692,0.992655,0.937894,0.840929,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.6,FALSE
3,17,,-64.98,1.3,30.09,54.57,41.976923,0.963582,0.995438,-86.5,-115.384615,-115.384615,1.474405,-23846.15385,0.995438,0.963582,0.878445,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6,0.4,FALSE
3,17,,-65,1.3,35.05,58.21,44.776923,0.943099,0.986351,-101.076923,2153.846154,2153.846154,7.593554,-36442.30769,0.986351,0.943099,0.854835,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,7,0.8,TRUE
3,17,,-65.02,1.3,35.04,58.37,44.9,0.555476,0.956109,-92.153846,-6692.307692,-6692.307692,-38.453063,22307.69231,0.956109,0.555476,0.31218,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,1,TRUE
3,17,,-65.04,1.3,35.04,60.52,46.553846,0.09191,0.938959,-79.769231,3826.923077,3826.923077,-5.77246,30961.53846,0.938959,0.09191,0.866188,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
3,18,,-64.26,1.3,35.05,0.06,0.046154,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,18,,-64.28,1.3,35.06,0.1,0.076923,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,18,,-64.3,1.3,35.06,0.1,0.076923,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,18,,-64.32,1.3,35.04,0.12,0.092308,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,0,FALSE
3,18,,-64.34,1.3,25.05,0.14,0.107692,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,18,,-64.36,1.3,30.01,0.14,0.107692,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,FALSE
3,18,,-64.38,1.3,25.04,0.09,0.069231,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,FALSE
3,18,,-64.4,1.3,15.03,0.12,0.092308,0,0.14881,0.192308,153.846154,153.846154,-115.941641,0,0.14881,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,0.2,FALSE
3,18,,-64.42,1.3,35.06,0.06,0.046154,0.019003,0.675,0.692308,-173.076923,-173.076923,385.057171,1250,0.675,0.019003,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7,0.4,FALSE
3,18,,-64.44,1.3,35.06,0.09,0.069231,0.726993,0.444737,0.5,173.076923,173.076923,-343.534184,-480.769231,0.444737,0.726993,0.492389,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
3,18,,-64.46,1.3,35.05,0.09,0.069231,0.288387,0.05,0.115385,-57.692308,-57.692308,-147.179808,-961.538462,0.05,0.288387,0.816667,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
3,18,,-64.48,1.3,35.05,0.42,0.323077,0.552442,0.446356,-2.423077,634.615385,634.615385,1772.23592,-6346.153846,0.446356,0.552442,0.635017,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
3,18,,-64.5,1.3,35.05,2.59,1.992308,0.739068,0.606288,-20.730769,3538.461538,3538.461538,18.019707,-45769.23077,0.606288,0.739068,0.624939,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,18,,-64.52,1.3,35.06,4.9,3.769231,0.752806,0.824273,-46.615385,269.230769,269.230769,-2476.27748,-64711.53846,0.824273,0.752806,0.864117,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
3,18,,-64.54,1.3,35.06,6.01,4.623077,0.269394,0.959216,-62.769231,-2307.692308,-2307.692308,33.692731,-40384.61539,0.959216,0.269394,0.897476,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,18,,-64.56,1.3,35.07,8.06,6.2,0.279102,0.989107,-71.923077,1807.692308,1807.692308,224.1513,-22884.61539,0.989107,0.279102,0.894369,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7,0.6,FALSE
3,18,,-64.58,1.3,35.06,9.6,7.384615,0.989039,0.991353,-66.076923,-980.769231,-980.769231,57.0017,14615.38462,0.991353,0.989039,0.292271,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,7,0.2,FALSE
3,18,,-64.6,1.3,20.09,10.82,8.323077,0.971363,0.991538,-59.346154,-615.384615,-615.384615,249.861351,16826.92308,0.991538,0.971363,0.883801,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.4,FALSE
3,18,,-64.62,1.3,20.09,11.4,8.769231,0.94622,0.959968,-52.076923,-1230.769231,-1230.769231,120.395926,18173.07692,0.959968,0.94622,0.888373,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,0.6,FALSE
3,18,,-64.64,1.3,30.01,13.66,10.507692,0.901148,0.968743,-50,3230.769231,3230.769231,66.824533,5192.307692,0.968743,0.901148,0.853825,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,6,0.8,TRUE
3,18,,-64.66,1.3,30,15.34,11.8,0.87505,0.963226,-55.076923,-1115.384615,-1115.384615,84.240378,-12692.30769,0.963226,0.87505,0.08865,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,6,0.6,FALSE
3,18,,-64.68,1.3,20.09,16.61,12.776923,0.808277,0.977006,-59.692308,-788.461538,-788.461538,-2.869386,-11538.46154,0.977006,0.808277,0.896871,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.4,FALSE
3,18,,-64.7,1.3,30.1,18.64,14.338462,0.700921,0.991906,-67.038462,1461.538462,1461.538462,14.627085,-18365.38462,0.991906,0.700921,0.849625,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6,0.4,FALSE
3,18,,-64.72,1.3,35.06,21.57,16.592308,0.936347,0.974779,-73.538462,1730.769231,1730.769231,-9.798431,-16250,0.974779,0.936347,0.897705,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,18,,-64.74,1.3,20.09,23.62,18.169231,0.829189,0.983982,-82.769231,-1692.307692,-1692.307692,11.548502,-23076.92308,0.983982,0.829189,0.863616,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.6,FALSE
3,18,,-64.76,1.3,30.1,26.81,20.623077,0.052925,0.99444,-97.615385,2192.307692,2192.307692,17.596106,-37115.38462,0.99444,0.052925,0.848254,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,6,0.6,FALSE
3,18,,-64.78,1.3,20.1,28.82,22.169231,0.166412,0.995245,-98.461538,-2269.230769,-2269.230769,-58.859819,-2115.384615,0.995245,0.166412,0.776877,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.6,FALSE
3,18,,-64.8,1.3,20.09,30.88,23.753846,0.54283,0.993087,-91.615385,96.153846,96.153846,-19.126984,17115.38462,0.993087,0.54283,0.368937,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.4,FALSE
3,18,,-64.82,1.3,20.09,32.64,25.107692,0.853224,0.986338,-85.038462,-576.923077,-576.923077,13.707632,16442.30769,0.986338,0.853224,0.894753,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.4,FALSE
3,18,,-64.84,1.3,30.01,36.64,28.184615,0.951261,0.972375,-90.307692,4307.692308,4307.692308,39.719971,-13173.07692,0.972375,0.951261,0.18213,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,6,0.8,TRUE
3,18,,-64.86,1.3,25.04,39.06,30.046154,0.742063,0.980526,-100.923077,-3038.461538,-3038.461538,14.047548,-26538.46154,0.980526,0.742063,0.815533,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.6,FALSE
3,18,,-64.88,1.3,25.04,41.62,32.015385,0.465899,0.988828,-107.307692,269.230769,269.230769,-13.085041,-15961.53846,0.988828,0.465899,0.896416,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.4,FALSE
3,18,,-64.9,1.3,35.07,45.81,35.238462,0.410353,0.989405,-120.461538,3134.615385,3134.615385,14.559488,-32884.61539,0.989405,0.410353,0.812017,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7,0.6,FALSE
3,18,,-64.92,1.3,20.08,47.27,36.361538,0.265789,0.983471,-107.730769,-5250,-5250,-57.0731,31826.92308,0.983471,0.265789,0.0964,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0.6,FALSE
3,18,,-64.94,1.3,35.06,50.46,38.815385,0.720355,0.984592,-109.423077,3326.923077,3326.923077,35.759131,-4230.769231,0.984592,0.720355,0.674812,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,7,0.6,FALSE
3,18,,-64.96,1.3,35.05,53.65,41.269231,0.849965,0.984498,-110.423077,0,0,-0.603266,-2500,0.984498,0.849965,0.895851,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,7,0.4,FALSE
3,18,,-64.98,1.3,25.04,57.69,44.376923,0.81378,0.977675,-115.923077,1634.615385,1634.615385,9.085876,-13750,0.977675,0.81378,0.657718,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,5,0.6,FALSE
3,18,,-65,1.3,35.06,58.2,44.769231,0.9704,0.964775,-111.884615,-6788.461538,-6788.461538,-12.752963,10096.15385,0.964775,0.9704,0.224675,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
3,18,,-65.02,1.3,35.06,58.17,44.746154,0.78613,0.831713,-76.807692,-1038.461538,-1038.461538,-41.201959,87692.30769,0.831713,0.78613,0.605816,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.6,FALSE
3,18,,-65.04,1.3,35.05,51.57,39.669231,0.892061,0.036163,14.153846,-12634.61539,-12634.61539,40.063274,227403.8462,0.036163,0.892061,0.774379,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
3,18,,-65.06,1.3,35.06,50.69,38.992308,0.627374,0.739943,79.346154,11000,11000,47.606453,162980.7692,0.739943,0.627374,0.899838,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,7,1,TRUE
3,18,,-65.08,1.3,35.04,47.09,36.223077,0.022982,0.91909,114.230769,-5230.769231,-5230.769231,21.729242,87211.53846,0.91909,0.022982,0.892043,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,7,0.8,TRUE
